what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1285038545751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038547501
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038549845
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1285038549876
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1285038561501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1285038562735
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038564282
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038564313
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038564329
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038678001
activated,editor,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1285038681126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1285038691813
